t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5
6.57337,6.877580554032768,-5.51879688382125,-3.4552941786469042,-0.10744244823746502,-0.6240173674439827,-0.04394904073386139,-0.7727398703085512,-2.983969948313344,-3.278598938876532,0.45394314939571573,-0.1713589570190431,0.1498465914043356,0.10825246074262074,-14.118490491214967,3.0529448171555114,5.801349855876606,2.8772731559247897,2.946491859654229,0.11860342085979456,4.178999537371802,3.9988574076260885,4.178999546845722,4.17720840696389,0.0016297728367610056,4.000163191807299e-05,0.0449930058063898,0.0026868799068300135,6.769120769282332e-05,0.04513120224040033,0.00407448369934755,3.1792666898284666e-05,0.04649504034074834,0.045480424684598654,0.01758799213734923,0.08999224623518377,0.9919245964179364,4.643031522542625e-05,0.047316796107131166,0.9945224830155409,8.908424406595163e-05,0.044984348742612104
6.61446,6.743019096280938,-5.650912503892062,-3.4317072073701573,-0.10693487155391902,-0.6205209576439664,-0.04121379912417114,-0.7757706343812253,-3.564008211904859,-3.153173008130928,0.6922834237319402,-0.053150248639095524,0.27089905257387936,0.11312511496400052,-13.902045003031121,3.0017889957079213,5.449222708581258,-0.08992376647399541,0.1018582434771241,-0.002414700892925455,4.178999524615828,4.17749240626416,4.178999533509687,4.173861268208008,0.0015904844791737212,3.928835758728457e-05,0.044992905334488284,0.0026208217580861778,6.605814874383586e-05,0.04512535454427538,0.004042581070411394,3.19026289361562e-05,0.046505426330221984,0.034508414969525225,0.01097200971507343,0.08998006370144836,0.9918771582521502,4.743816578632569e-05,0.047417597736279175,0.9944306068827984,9.187613274254853e-05,0.044983133862856683
6.65554,6.584810061302912,-5.777911959210218,-3.3986219042949983,-0.10560077722411,-0.6161337674695867,-0.0394948959283833,-0.7795304930951613,-4.135154117973698,-3.029848742139323,0.9161570509993638,-0.056844639721034526,0.27508375480643854,0.11302591038445309,-13.500822218727363,2.926267800311779,5.134279658836713,-0.3709135812367035,0.3906281036141754,-0.013861261069513159,4.1789995109415194,4.177188742465886,4.178999519172938,4.156344732626178,0.0015518673105387518,3.8617168634969256e-05,0.04499276545706585,0.002556313615512672,6.450814257350579e-05,0.04511994471002854,0.004010492154473482,3.2088915937911605e-05,0.04652305057515461,0.027172115370969346,0.00733629959855588,0.08995540881594959,0.9918285259323208,4.8632319829258344e-05,0.04753973826804362,0.9943355768082821,9.503007451628463e-05,0.04498156827946814
6.69663,6.40347566697098,-5.899909593021787,-3.356604955425372,-0.10437934112597737,-0.6115394321817154,-0.03764890087184032,-0.7833945470409687,-4.689816351990932,-2.909627157915942,1.1270916873868693,-0.07208310092458303,0.2911321593487937,0.11245644002875523,-13.119073414887756,2.8611876198932213,4.813087695803787,-0.3741783864914447,0.4195544622326761,-0.013925035147637894,4.178999496188592,4.176295722993428,4.178999503655967,4.155355813048403,0.0015138873743103633,3.7979936228388574e-05,0.04499259058859885,0.002493288995254884,6.302462025778793e-05,0.04511489381528017,0.00397814211425686,3.23500402166219e-05,0.04654789585410803,0.022025287434300298,0.00514682793666905,0.08990944100402551,0.9917784970085626,5.002892375821229e-05,0.04768628682155093,0.9942370040120108,9.857279627127188e-05,0.044979573163333876
6.73771,6.199676354963949,-6.017024453679168,-3.306192529973007,-0.10334195957390628,-0.6066174715615982,-0.035597827480613985,-0.7874442566333723,-5.228794974970212,-2.792079301090521,1.3248306051079144,-0.08745569204606454,0.3083689625259421,0.1118843496050295,-12.720295024834643,2.7997425420078623,4.492411228642724,0.6530537624912627,0.7914542283468582,0.028195760388615133,4.178999480235446,4.133211505139247,4.178999486847927,4.175611138208893,0.0014765184109965892,3.7368963313774044e-05,0.04499238534124997,0.002431696658223472,6.159233703141181e-05,0.045110133462884026,0.00394545746320527,3.268465105159037e-05,0.046580002712607024,0.018284287092283528,0.0037410003420167695,0.08982874523943861,0.9917268503141528,5.164669440985261e-05,0.04786099816005676,0.9941344734600008,0.00010253055201000513,0.0449770439569353
6.77879,5.974070882851102,-6.129361183954734,-3.247926004728898,-0.10220594566063133,-0.6012757339388278,-0.03368750329666648,-0.7917616867576077,-5.751390350387144,-2.677055828603854,1.5093949825831376,-0.06062589953651558,0.3408847429210294,0.1130427326422693,-12.31806903413235,2.7310697239719692,4.162188440574094,-1.2185379133444643,1.250814007381363,-0.048145729629986415,4.178999462930689,4.176449752369182,4.178999468597511,4.104050153273807,0.0014397411058556775,3.6777305140911776e-05,0.04499215442160507,0.002371499258635161,6.019739958831122e-05,0.045105604812736726,0.0039123655898702986,3.309187333497087e-05,0.04661949993914862,0.015489482619969238,0.0027948044723142902,0.08969363481348336,0.9916733419831527,5.350833099996198e-05,0.048068575960297254,0.9940275430393852,0.00010693042061563982,0.044973838303815565
6.81988,5.727334523953679,-6.237030911863689,-3.1823529355361626,-0.10118374893042976,-0.5951918628738834,-0.03167823690624495,-0.7965581991877869,-6.257460838432901,-2.5648536819631946,1.6803926226859158,-0.11068781060388828,0.3922726717770834,0.11106473326398586,-11.978072153455903,2.681168164306745,3.790573267618406,0.40300016867404287,0.5694079576242197,0.018319182511098316,4.178999444163848,4.147369077506312,4.178999448840315,4.1749167157036755,0.0014035423694266622,3.619873642901512e-05,0.04499190289900337,0.002312672080808675,5.882717782648603e-05,0.04510125741663277,0.0038787944678965536,3.3571121973745145e-05,0.04666658649831664,0.013354798577922274,0.0021346840420469635,0.08947618165730933,0.9916177008550446,5.564112810818556e-05,0.048314893745694594,0.9939157426393322,0.0001118004000530208,0.04496976015557983
6.86096,5.460093274774565,-6.34013426669,-3.1100660015158144,-0.10034600568288272,-0.5884181754454753,-0.029478874346223816,-0.8017641211644735,-6.749563034300623,-2.454701670500707,1.8361229776791703,-0.09413111722294713,0.41566599440042296,0.11181735103291557,-11.582019852611388,2.627438179406528,3.426665038098141,-0.8238721547037903,0.8179266043070949,-0.03172180340770382,4.178999423660284,4.17732486014137,4.1789994272559685,4.129622896534101,0.0013679144910294478,3.562787839721439e-05,0.04499163621593887,0.0022552016968051874,5.747038400348735e-05,0.04509704877275099,0.0038446722332227744,3.412223467377943e-05,0.04672154510871173,0.01169393219603067,0.0016608663818916025,0.08913807711524317,0.9915596224578357,5.807839720886557e-05,0.04860735722339616,0.9937985719769482,0.00011717066238403605,0.044964533576497885
6.90204,5.172968723996393,-6.438758115396598,-3.031687048150322,-0.09959056221989501,-0.5811078285731683,-0.027195797520157716,-0.8072519929764675,-7.22539398013519,-2.346757079666063,1.9769026764610587,-0.12797874238748855,0.44926935501484544,0.11051410549274646,-11.24151131234156,2.5903828019390907,3.034409071871964,-0.06852568400171338,0.04851653507666156,-0.0007675665347429033,4.178999401321179,4.17764539948123,4.1789994036263804,4.176491161785439,0.0013328543470068558,3.5060144022592124e-05,0.04499136039148459,0.0021990844071330417,5.6117289672145643e-05,0.04509294439665193,0.0038099269505758766,3.474528264689793e-05,0.04678472517698836,0.010381109137169062,0.0013128230588616084,0.08862872790723954,0.9914987620702191,6.086038761648791e-05,0.04895527441647386,0.9936754976541201,0.00012307432282817048,0.0449577635244542
6.94313,4.866582289385401,-6.5329801675111625,-2.9478550352580664,-0.0990462621271603,-0.5734100925882147,-0.0246510509834015,-0.8128856066148323,-7.6872356129791735,-2.2403348567372734,2.1015670922617518,-0.13079402343927712,0.4512625884117765,0.11048257110454254,-10.704348560887121,2.5296529301543234,2.710071074265097,2.639648577609963,2.7067624601583136,0.11027142597396239,4.178999377012457,4.012608457862112,4.1789993776422145,4.178430150426283,0.0012983626296708107,3.44917173360452e-05,0.04499108213451919,0.002144324626647001,5.4759780486040464e-05,0.04508891740086516,0.0037744864793057627,3.5440471270113794e-05,0.0468565340500541,0.009328926672043634,0.0010521824651254297,0.08788416017971598,0.9914347262341868,6.403583603234214e-05,0.04937037218459551,0.9935459482631567,0.00012954939096344455,0.04494887181959523
6.98421,4.541675109297396,-6.622875637198194,-2.8591727249878676,-0.09780655034000448,-0.5648144350824303,-0.023077103689248507,-0.819076284726117,-8.127008672004054,-2.1364076349136014,2.2129065390039115,-0.022347785620765358,0.5624661054111223,0.11501291707074174,-10.257282304672906,2.436155131181323,2.305902217295195,-3.64642549639113,3.5782933928013216,-0.14618949961853575,4.178999350453355,4.178573582840214,4.178999349112798,3.9587397501679367,0.0012644431934534703,3.391943621734047e-05,0.044990809075901396,0.002090932927164932,5.339169948206934e-05,0.0450849489764328,0.003738278795325868,3.62076839798949e-05,0.04693738959802364,0.008475139624880003,0.0008537870471636302,0.08682811328106517,0.9913670635163184,6.766271786835515e-05,0.049867279479883016,0.9934093075913357,0.0001366406718209315,0.04493699743353753
7.02529,4.19907364671261,-6.708580386611257,-2.7662477014466584,-0.09673568729705703,-0.5539213914977049,-0.021413288846212502,-0.8266527387617048,-8.548414644609448,-2.036321638254877,2.30764127845527,-0.17215603279553301,0.7094752412300648,0.10900692772175215,-10.021702158956415,2.405298409242815,1.73171140461747,-0.08891794691660672,0.02652827107656721,-0.00047135722168505133,4.178999321574731,4.177955131187942,4.178999318268271,4.177246326642245,0.001231102444968829,3.334074848464133e-05,0.04499054982703088,0.0020389246312542426,5.2008295910688904e-05,0.04508102615625634,0.0037012325615269097,3.7046233798958286e-05,0.047027689086431394,0.007774528331777295,0.0007006112931027069,0.08537656759345584,0.9912952527801793,7.181073613906292e-05,0.050464288011634405,0.9932649029974343,0.00014440459390131162,0.04492082950415965
7.06638,3.8393532427606396,-6.790205503620999,-2.669909583593447,-0.0965408846471265,-0.5415034443329986,-0.01862711574038748,-0.8349292715692301,-8.960142139282441,-1.937503346484609,2.3787861984310243,-0.17580910119995793,0.7105651178213981,0.10898756267528577,-9.479427941619953,2.3750823114365884,1.2729598706874787,-1.7002980427967027,1.6110182444077465,-0.06625170533128047,4.178999289213221,4.178587067402023,4.178999284063427,4.0789604479935,0.001198348409837972,3.2754035130856955e-05,0.04499031310657525,0.001988318695974957,5.0605935279285816e-05,0.045077140554437824,0.0036632766262138785,3.7955935313031064e-05,0.04712792019285556,0.007193736230168316,0.0005807921016089793,0.08344692429030197,0.9912186845178145,7.656826236481171e-05,0.05118482813673687,0.9931119841094899,0.00015291888794445135,0.044898311095677386
7.10746,3.4631734807306387,-6.867799411700697,-2.571035280050163,-0.09674006175305178,-0.52830333763128,-0.015286432278572225,-0.8433879590944802,-9.349591062771779,-1.8399264404641094,2.4310839588378244,-0.24566344752299604,0.7767515295827666,0.10626570482906317,-9.093657503551508,2.387580185811394,0.7185452633758846,-0.08952903703213488,-0.008038384249913964,-0.00028660146953549397,4.178999253632088,4.1786533174206335,4.17899924585687,4.178222345542414,0.0011661900804332272,3.215832940474461e-05,0.044990107857007584,0.0019391353852061452,4.9183310768811875e-05,0.04507329141211756,0.003624340450072626,3.893617614125234e-05,0.04723855968054298,0.006707751311056546,0.0004859849191117711,0.08097706456874322,0.9911366411221768,8.204339563764882e-05,0.05205808216815437,0.9929496959246702,0.00016228818481963674,0.044866220392647586
7.14854,3.071316349481629,-6.941377026749862,-2.4704796672261162,-0.09732726510611599,-0.5143160932749549,-0.01138650097561439,-0.8519839716322599,-9.723191152054557,-1.7418360769068102,2.4606043772663946,-0.24934162170269697,0.7764212839063395,0.10625393021202209,-8.252001421023301,2.334115025396214,0.3913807414453279,6.468960774549107,6.5622510432040055,0.2686850011997284,4.1789992145702035,3.774839849665222,4.17899920203795,4.178877457986541,0.0011346368702396742,3.1553210193553136e-05,0.044989942968741335,0.0018913941272437472,4.774125796239794e-05,0.04506948433247879,0.003584354851583188,3.9985598489437816e-05,0.047360028224312074,0.006297551433225756,0.00041019987783078965,0.07795293976925467,0.9910482722642314,8.836885794534467e-05,0.05311977307581228,0.9927770400459057,0.00017265587876451487,0.04481968031909541
7.18963,2.6648180818692944,-7.0109556238988615,-2.368981980701596,-0.09638646001483482,-0.49806969626577885,-0.00999838931321017,-0.8617054270166428,-10.062212988587534,-1.6459422540369988,2.476683702872228,0.016426505367676925,1.0460221100513236,0.11729247442791745,-8.064669961230862,2.2088057159060415,-0.3957419342501266,-0.12085800525955252,0.007565857218752004,7.572493507101673e-05,4.178999172609023,4.178759896367915,4.178999152527679,4.178873788532072,0.001103698197134839,3.093867310483511e-05,0.044989826982313005,0.0018451113617339177,4.628276550982949e-05,0.04506573057868058,0.0035432534587826075,4.110139280058084e-05,0.04749259113143904,0.0059484785901405815,0.0003490728430851739,0.07444091097088372,0.990952565786497,9.570647773448004e-05,0.054411949288192214,0.992592819665991,0.0001842203799146601,0.04475239468686744
7.23071,2.2445415473619885,-7.076686060752942,-2.267480967786355,-0.09393004326190965,-0.47948799967735856,-0.011113918413724598,-0.8724361688430556,-10.393538576380486,-1.5551965873623386,2.460425203812741,0.011461224726980586,1.0463329426213124,0.11729558548004278,-7.498699835301609,2.023535158262007,-0.9775203119441305,-0.12137615853151151,0.0054041242424706926,5.592162706137364e-05,4.178999125758541,4.178823248680064,4.178999098176992,4.178907368933885,0.001073383084006393,3.0315113128445888e-05,0.044989767441937445,0.0018003007166152094,4.4810645118708304e-05,0.0450620402956492,0.0035009736402902628,4.2279818492344464e-05,0.04763639463824295,0.0056491459902109605,0.0002993325999296209,0.0706044196474137,0.9908483021158611,0.00010426367063588254,0.05598295348059755,0.9923955556969625,0.00019726396902857324,0.04466077130895428
7.2718,1.811128761666483,-7.138845975361103,-2.1671431234952836,-0.09147858231458417,-0.46066762500475966,-0.012135566357208988,-0.8827625496291619,-10.701612080015224,-1.4720625001704386,2.420265160873426,0.006474656490111812,1.0465549634417242,0.11729788294119686,-5.757603258815235,1.8449337356578,-0.8093118482176385,-22.51212414669838,22.325465621994862,-0.9145567173933989,4.178999056492177,4.178975072641939,4.178999038320667,2.803701831575255,0.001043699851627726,2.9683232378667124e-05,0.044989770401402965,0.0017569732452666629,4.3327471348546416e-05,0.045058422402166384,0.0034574575623893948,4.3516077900868076e-05,0.047791427371906156,0.005390637889083474,0.0002585081011274873,0.06668778751045991,0.9907339912577386,0.00011431085812241223,0.057884172788387145,0.9921833643435247,0.00021219135343771082,0.04455992673060251
7.31288,1.3665050100485294,-7.197776742887213,-2.068286117403513,-0.09352666693254787,-0.432307264363516,-0.005719453140093473,-0.8968447345540318,-10.93815508712849,-1.3962660004569436,2.387015725359318,-0.9184042041736845,1.963765221954253,0.07972461045552247,-5.1291236129455395,2.029204037405648,-2.0220642920120944,15.246609790320692,15.405577675516708,0.6321213001093379,4.17899900112161,3.2284120585534155,4.178998984063903,4.178970421640201,0.0010146561267687707,2.9043724858955316e-05,0.044989840652899016,0.001715132714007288,4.18405312593749e-05,0.04505489671628665,0.0034126580933459233,4.479946904347146e-05,0.047956860516145464,0.005165838487830111,0.00022479940125336303,0.06296520930482682,0.9906078275494372,0.00012616370830147223,0.06015390784858057,0.9919537824222477,0.0002295819212769826,0.04450609872873362
7.35396,0.9126366867017597,-7.253438872703096,-1.971773462429909,-0.09692455906480191,-0.3886540860461726,0.0018138012960360148,-0.9162698146959,-11.14887789464466,-1.312899015363031,2.3039420666322106,-0.29201875071902367,2.596681646701722,0.10569442227944068,-4.505790348883707,2.0188445424835773,-3.813048640630978,-0.2755467818517888,-0.02929238493367915,-4.7364293846197526e-05,4.178998935918772,4.1789678025499555,4.178998915934272,4.1788965980324315,0.0009862578204352587,2.8398306333512056e-05,0.044989978102358635,0.0016747730972927533,4.03596167145348e-05,0.045051487012179064,0.003366539053997668,4.6119039348255547e-05,0.048131691160897674,0.004969022260068381,0.00019681622776173018,0.05965188682064154,0.9904676059013133,0.00014022164812392302,0.06280433281707634,0.9917034682458986,0.0002503141763490939,0.044551487186343657
